Char   Codepoint     Frequency   Percentage
秘      U+079D8              2        0.02%
称      U+079F0              2        0.02%
竞      U+07ADE              2        0.02%
竭      U+07AED              2        0.02%
筝      U+07B5D              2        0.02%
篇      U+07BC7              2        0.02%
素      U+07D20              2        0.02%
纪      U+07EAA              2        0.02%
纯      U+07EAF              2        0.02%
组      U+07EC4              2        0.02%
绕      U+07ED5              2        0.02%
绝      U+07EDD              2        0.02%
综      U+07EFC              2        0.02%
缘      U+07F18              2        0.02%
缩      U+07F29              2        0.02%
罗      U+07F57              2        0.02%
耀      U+08000              2        0.02%
耕      U+08015              2        0.02%
聆      U+08046              2        0.02%
臂      U+081C2              2        0.02%
舵      U+08235              2        0.02%
船      U+08239              2        0.02%
苦      U+082E6              2        0.02%
苹      U+082F9              2        0.02%
茨      U+08328              2        0.02%
茬      U+0832C              2        0.02%
著      U+08457              2        0.02%
覆      U+08986              2        0.02%
览      U+089C8              2        0.02%
讨      U+08BA8              2        0.02%
诉      U+08BC9              2        0.02%
诚      U+08BDA              2        0.02%
调      U+08C03              2        0.02%
豪      U+08C6A              2        0.02%
贡      U+08D21              2        0.02%
贫      U+08D2B              2        0.02%
贯      U+08D2F              2        0.02%
贵      U+08D35              2        0.02%
赖      U+08D56              2        0.02%
距      U+08DDD              2        0.02%
跳      U+08DF3              2        0.02%
辉      U+08F89              2        0.02%
辽      U+08FBD              2        0.02%
迈      U+08FC8              2        0.02%
迎      U+08FCE              2        0.02%
迪      U+08FEA              2        0.02%
迫      U+08FEB              2        0.02%
迭      U+08FED              2        0.02%
迹      U+08FF9              2        0.02%
追      U+08FFD              2        0.02%
选      U+09009              2        0.02%
透      U+0900F              2        0.02%
邀      U+09080              2        0.02%
那      U+090A3              2        0.02%
酷      U+09177              2        0.02%
鉴      U+09274              2        0.02%
钢      U+094A2              2        0.02%
铺      U+094FA              2        0.02%
销      U+09500              2        0.02%
键      U+0952E              2        0.02%
防      U+09632              2        0.02%
阳      U+09633              2        0.02%
阿      U+0963F              2        0.02%
隐      U+09690              2        0.02%
雨      U+096E8              2        0.02%
霏      U+0970F              2        0.02%
露      U+09732              2        0.02%
革      U+09769              2        0.02%
韩      U+097E9              2        0.02%
颁      U+09881              2        0.02%
颖      U+09896              2        0.02%
饰      U+09970              2        0.02%
驱      U+09A71              2        0.02%
默      U+09ED8              2        0.02%
鼓      U+09F13              2        0.02%
丁      U+04E01              1        0.01%
丛      U+04E1B              1        0.01%
丝      U+04E1D              1        0.01%
严      U+04E25              1        0.01%
丰      U+04E30              1        0.01%
串      U+04E32              1        0.01%
临      U+04E34              1        0.01%
丽      U+04E3D              1        0.01%
乃      U+04E43              1        0.01%
久      U+04E45              1        0.01%
乡      U+04E61              1        0.01%
乱      U+04E71              1        0.01%
亿      U+04EBF              1        0.01%
仅      U+04EC5              1        0.01%
仓      U+04ED3              1        0.01%
仰      U+04EF0              1        0.01%
伏      U+04F0F              1        0.01%
似      U+04F3C              1        0.01%
但      U+04F46              1        0.01%
你      U+04F60              1        0.01%
佩      U+04F69              1        0.01%
佳      U+04F73              1        0.01%
倍      U+0500D              1        0.01%
倒      U+05012              1        0.01%
候      U+05019              1        0.01%
假      U+05047              1        0.01%
偏      U+0504F              1        0.01%
停      U+0505C              1        0.01%
健      U+05065              1        0.01%
偷      U+05077              1        0.01%
偿      U+0507F              1        0.01%
催      U+050AC              1        0.01%
典      U+05178              1        0.01%
兹      U+05179              1        0.01%
农      U+0519C              1        0.01%
冠      U+051A0              1        0.01%
冯      U+051AF              1        0.01%
冰      U+051B0              1        0.01%
况      U+051B5              1        0.01%
凝      U+051DD              1        0.01%
几      U+051E0              1        0.01%
凭      U+051ED              1        0.01%
凸      U+051F8              1        0.01%
刁      U+05201              1        0.01%
刊      U+0520A              1        0.01%
刘      U+05218              1        0.01%
判      U+05224              1        0.01%
刷      U+05237              1        0.01%
刹      U+05239              1        0.01%
副      U+0526F              1        0.01%
劣      U+052A3              1        0.01%
努      U+052AA              1        0.01%
励      U+052B1              1        0.01%
劲      U+052B2              1        0.01%
勒      U+052D2              1        0.01%
勾      U+052FE              1        0.01%
匹      U+05339              1        0.01%
卑      U+05351              1        0.01%
卢      U+05362              1        0.01%
即      U+05373              1        0.01%
县      U+053BF              1        0.01%
召      U+053EC              1        0.01%
吉      U+05409              1        0.01%
吊      U+0540A              1        0.01%
吒      U+05412              1        0.01%
吗      U+05417              1        0.01%
吨      U+05428              1        0.01%
呼      U+0547C              1        0.01%
哈      U+054C8              1        0.01%
哲      U+054F2              1        0.01%
唐      U+05510              1        0.01%
唯      U+0552F              1        0.01%
善      U+05584              1        0.01%
喊      U+0558A              1        0.01%
噪      U+0566A              1        0.01%
噬      U+0566C              1        0.01%
因      U+056E0              1        0.01%
圆      U+05706              1        0.01%
垒      U+05792              1        0.01%
堤      U+05824              1        0.01%
塑      U+05851              1        0.01%
壤      U+058E4              1        0.01%
夜      U+0591C              1        0.01%
够      U+0591F              1        0.01%
失      U+05931              1        0.01%
奕      U+05955              1        0.01%
套      U+05957              1        0.01%
妄      U+05984              1        0.01%
妥      U+059A5              1        0.01%
委      U+059D4              1        0.01%
姿      U+059FF              1        0.01%
婷      U+05A77              1        0.01%
媒      U+05A92              1        0.01%
孕      U+05B55              1        0.01%
孤      U+05B64              1        0.01%
它      U+05B83              1        0.01%
宇      U+05B87              1        0.01%
宙      U+05B99              1        0.01%
宴      U+05BB4              1        0.01%
寓      U+05BD3              1        0.01%
寻      U+05BFB              1        0.01%
射      U+05C04              1        0.01%
尖      U+05C16              1        0.01%
尚      U+05C1A              1        0.01%
尼      U+05C3C              1        0.01%
尽      U+05C3D              1        0.01%
屈      U+05C48              1        0.01%
岁      U+05C81              1        0.01%
帮      U+05E2E              1        0.01%
幌      U+05E4C              1        0.01%
幸      U+05E78              1        0.01%
庄      U+05E84              1        0.01%
床      U+05E8A              1        0.01%
庞      U+05E9E              1        0.01%
康      U+05EB7              1        0.01%
廓      U+05ED3              1        0.01%
延      U+05EF6              1        0.01%
弈      U+05F08              1        0.01%
弦      U+05F26              1        0.01%
弭      U+05F2D              1        0.01%
归      U+05F52              1        0.01%
彻      U+05F7B              1        0.01%
彼      U+05F7C              1        0.01%
御      U+05FA1              1        0.01%
忆      U+05FC6              1        0.01%
忘      U+05FD8              1        0.01%
怎      U+0600E              1        0.01%
急      U+06025              1        0.01%
恣      U+06063              1        0.01%
恩      U+06069              1        0.01%
悟      U+0609F              1        0.01%
慕      U+06155              1        0.01%
憩      U+061A9              1        0.01%
戈      U+06208              1        0.01%
戏      U+0620F              1        0.01%
截      U+0622A              1        0.01%
扣      U+06263              1        0.01%
扮      U+0626E              1        0.01%
找      U+0627E              1        0.01%
抓      U+06293              1        0.01%
抱      U+062B1              1        0.01%
抵      U+062B5              1        0.01%
拔      U+062D4              1        0.01%
招      U+062DB              1        0.01%
拥      U+062E5              1        0.01%
择      U+062E9              1        0.01%
括      U+062EC              1        0.01%
拿      U+062FF              1        0.01%
挂      U+06302              1        0.01%
挖      U+06316              1        0.01%
挚      U+0631A              1        0.01%
挠      U+06320              1        0.01%
挡      U+06321              1        0.01%
挥      U+06325              1        0.01%
振      U+0632F              1        0.01%
换      U+06362              1        0.01%
授      U+06388              1        0.01%
掘      U+06398              1        0.01%
掷      U+063B7              1        0.01%
描      U+063CF              1        0.01%
援      U+063F4              1        0.01%
摧      U+06467              1        0.01%
撞      U+0649E              1        0.01%
播      U+064AD              1        0.01%
擎      U+064CE              1        0.01%
擘      U+064D8              1        0.01%
攻      U+0653B              1        0.01%
救      U+06551              1        0.01%
散      U+06563              1        0.01%
斑      U+06591              1        0.01%
斗      U+06597              1        0.01%
料      U+06599              1        0.01%
斥      U+065A5              1        0.01%
斩      U+065A9              1        0.01%
旦      U+065E6              1        0.01%
旭      U+065ED              1        0.01%
昭      U+0662D              1        0.01%
晰      U+06670              1        0.01%
暗      U+06697              1        0.01%
暴      U+066B4              1        0.01%
曝      U+066DD              1        0.01%
曼      U+066FC              1        0.01%
曾      U+066FE              1        0.01%
替      U+066FF              1        0.01%
木      U+06728              1        0.01%
杆      U+06746              1        0.01%
李      U+0674E              1        0.01%
材      U+06750              1        0.01%
架      U+067B6              1        0.01%
柄      U+067C4              1        0.01%
柏      U+067CF              1        0.01%
柜      U+067DC              1        0.01%
树      U+06811              1        0.01%
梅      U+06885              1        0.01%
梭      U+068AD              1        0.01%
检      U+068C0              1        0.01%
植      U+0690D              1        0.01%
楠      U+06960              1        0.01%
榜      U+0699C              1        0.01%
槛      U+069DB              1        0.01%
欣      U+06B23              1        0.01%
歆      U+06B46              1        0.01%
止      U+06B62              1        0.01%
母      U+06BCD              1        0.01%
氛      U+06C1B              1        0.01%
氧      U+06C27              1        0.01%
永      U+06C38              1        0.01%
汗      U+06C57              1        0.01%
污      U+06C61              1        0.01%
沟      U+06C9F              1        0.01%
油      U+06CB9              1        0.01%
泪      U+06CEA              1        0.01%
泰      U+06CF0              1        0.01%
洞      U+06D1E              1        0.01%
津      U+06D25              1        0.01%
洪      U+06D2A              1        0.01%
浩      U+06D69              1        0.01%
浪      U+06D6A              1        0.01%
淇      U+06DC7              1        0.01%
淋      U+06DCB              1        0.01%
渡      U+06E21              1        0.01%
渴      U+06E34              1        0.01%
湃      U+06E43              1        0.01%
湿      U+06E7F              1        0.01%
溢      U+06EA2              1        0.01%
溪      U+06EAA              1        0.01%
滚      U+06EDA              1        0.01%
滞      U+06EDE              1        0.01%
滤      U+06EE4              1        0.01%
滥      U+06EE5              1        0.01%
滩      U+06EE9              1        0.01%
漫      U+06F2B              1        0.01%
潜      U+06F5C              1        0.01%
澎      U+06F8E              1        0.01%
澜      U+06F9C              1        0.01%
灿      U+0707F              1        0.01%
炼      U+070BC              1        0.01%
烂      U+070C2              1        0.01%
照      U+07167              1        0.01%
牵      U+07275              1        0.01%
狗      U+072D7              1        0.01%
率      U+07387              1        0.01%
珍      U+073CD              1        0.01%
瑞      U+0745E              1        0.01%
田      U+07530              1        0.01%
畔      U+07554              1        0.01%
皇      U+07687              1        0.01%
盈      U+076C8              1        0.01%
盘      U+076D8              1        0.01%
盾      U+076FE              1        0.01%
眨      U+07728              1        0.01%
眷      U+07737              1        0.01%
睐      U+07750              1        0.01%
睡      U+07761              1        0.01%
矗      U+077D7              1        0.01%
矛      U+077DB              1        0.01%
短      U+077ED              1        0.01%
砂      U+07802              1        0.01%
砥      U+07825              1        0.01%
砺      U+0783A              1        0.01%
础      U+07840              1        0.01%
碎      U+0788E              1        0.01%
碑      U+07891              1        0.01%
祉      U+07949              1        0.01%
祖      U+07956              1        0.01%
神      U+0795E              1        0.01%
秀      U+079C0              1        0.01%
秉      U+079C9              1        0.01%
秋      U+079CB              1        0.01%
秒      U+079D2              1        0.01%
移      U+079FB              1        0.01%
税      U+07A0E              1        0.01%
窟      U+07A9F              1        0.01%
笑      U+07B11              1        0.01%
笔      U+07B14              1        0.01%
筹      U+07B79              1        0.01%
算      U+07B97              1        0.01%
籽      U+07C7D              1        0.01%
紧      U+07D27              1        0.01%
纳      U+07EB3              1        0.01%
纹      U+07EB9              1        0.01%
绎      U+07ECE              1        0.01%
绩      U+07EE9              1        0.01%
绵      U+07EF5              1        0.01%
缅      U+07F05              1        0.01%
编      U+07F16              1        0.01%
缝      U+07F1D              1        0.01%
缺      U+07F3A              1        0.01%
罔      U+07F54              1        0.01%
罪      U+07F6A              1        0.01%
翻      U+07FFB              1        0.01%
耐      U+08010              1        0.01%
耦      U+08026              1        0.01%
耳      U+08033              1        0.01%
耻      U+0803B              1        0.01%
职      U+0804C              1        0.01%
肖      U+08096              1        0.01%
股      U+080A1              1        0.01%
肩      U+080A9              1        0.01%
背      U+080CC              1        0.01%
胞      U+080DE              1        0.01%
脆      U+08106              1        0.01%
脊      U+0810A              1        0.01%
脑      U+08111              1        0.01%
脚      U+0811A              1        0.01%
腹      U+08179              1        0.01%
舆      U+08206              1        0.01%
舱      U+08231              1        0.01%
艘      U+08258              1        0.01%
艰      U+08270              1        0.01%
艳      U+08273              1        0.01%
芬      U+082AC              1        0.01%
花      U+082B1              1        0.01%
苍      U+082CD              1        0.01%
茫      U+0832B              1        0.01%
草      U+08349              1        0.01%
菜      U+083DC              1        0.01%
葬      U+0846C              1        0.01%
蓄      U+084C4              1        0.01%
蓬      U+084EC              1        0.01%
蕴      U+08574              1        0.01%
藏      U+085CF              1        0.01%
虹      U+08679              1        0.01%
蝶      U+08776              1        0.01%
血      U+08840              1        0.01%
衔      U+08854              1        0.01%
衰      U+08870              1        0.01%
襟      U+0895F              1        0.01%
誉      U+08A89              1        0.01%
许      U+08BB8              1        0.01%
评      U+08BC4              1        0.01%
诊      U+08BCA              1        0.01%
词      U+08BCD              1        0.01%
试      U+08BD5              1        0.01%
诗      U+08BD7              1        0.01%
诞      U+08BDE              1        0.01%
诠      U+08BE0              1        0.01%
询      U+08BE2              1        0.01%
详      U+08BE6              1        0.01%
谁      U+08C01              1        0.01%
谨      U+08C28              1        0.01%
豢      U+08C62              1        0.01%
貌      U+08C8C              1        0.01%
贪      U+08D2A              1        0.01%
贴      U+08D34              1        0.01%
赴      U+08D74              1        0.01%
趟      U+08D9F              1        0.01%
跃      U+08DC3              1        0.01%
踏      U+08E0F              1        0.01%
踪      U+08E2A              1        0.01%
踵      U+08E35              1        0.01%
轨      U+08F68              1        0.01%
软      U+08F6F              1        0.01%
轴      U+08F74              1        0.01%
较      U+08F83              1        0.01%
辐      U+08F90              1        0.01%
辟      U+08F9F              1        0.01%
辱      U+08FB1              1        0.01%
退      U+09000              1        0.01%
适      U+09002              1        0.01%
逆      U+09006              1        0.01%
逐      U+09010              1        0.01%
递      U+09012              1        0.01%
逢      U+09022              1        0.01%
遍      U+0904D              1        0.01%
遥      U+09065              1        0.01%
遨      U+09068              1        0.01%
遭      U+0906D              1        0.01%
酋      U+0914B              1        0.01%
采      U+091C7              1        0.01%
针      U+09488              1        0.01%
钟      U+0949F              1        0.01%
钩      U+094A9              1        0.01%
钱      U+094B1              1        0.01%
钳      U+094B3              1        0.01%
铃      U+094C3              1        0.01%
铸      U+094F8              1        0.01%
锚      U+0951A              1        0.01%
锤      U+09524              1        0.01%
镇      U+09547              1        0.01%
镌      U+0954C              1        0.01%
镜      U+0955C              1        0.01%
闪      U+095EA              1        0.01%
闻      U+095FB              1        0.01%
阐      U+09610              1        0.01%
附      U+09644              1        0.01%
除      U+09664              1        0.01%
陪      U+0966A              1        0.01%
隆      U+09686              1        0.01%
障      U+0969C              1        0.01%
雄      U+096C4              1        0.01%
雅      U+096C5              1        0.01%
雪      U+096EA              1        0.01%
雷      U+096F7              1        0.01%
霍      U+0970D              1        0.01%
霓      U+09713              1        0.01%
靠      U+09760              1        0.01%
韦      U+097E6              1        0.01%
韧      U+097E7              1        0.01%
韵      U+097F5              1        0.01%
顶      U+09876              1        0.01%
颐      U+09890              1        0.01%
频      U+09891              1        0.01%
额      U+0989D              1        0.01%
食      U+098DF              1        0.01%
骨      U+09AA8              1        0.01%
麦      U+09EA6              1        0.01%
黄      U+09EC4              1        0.01%
黑      U+09ED1              1        0.01%
齐      U+09F50              1        0.01%
龄      U+09F84              1        0.01%
